ID,income,noproducts,didrespond
61763,59799.55280368215,6,0
61764,44844.39374937858,1,0
61765,41847.93571107877,2,0
61766,5619.375009114679,0,0
61767,47970.412720955545,4,0
61768,21760.750745675523,1,0
61769,28054.87031910995,2,0
61770,33982.637127838105,3,0
61771,63627.64209270852,2,0
61772,53520.19661131875,2,0
61773,25923.735255930937,1,0
61774,64907.04051194278,6,0
61775,47824.407315562654,3,1
61776,63315.382037630596,4,0
61777,41171.30772745649,2,0
61778,42711.786877032246,4,0
61779,35517.280208161,0,1
61780,18402.001297810497,0,0
61781,51072.27889768885,3,0
61782,32396.144482550582,1,0
61783,45876.63026717967,1,0
61784,31024.973530845135,0,0
61785,44133.31891403662,2,0
61786,40535.75022609159,2,0
61787,39887.73560959328,3,0
61788,37263.49491270539,0,0
61789,53133.489245560224,1,0
61790,35602.68541895108,0,0
61791,46521.23868719131,2,0
61792,42403.03213836983,2,0
61793,0.0,0,0
61794,53982.74278383075,3,0
61795,49059.568371524016,2,0
61796,53497.15845177463,1,0
61797,22041.80057578354,2,0
61798,38325.9373560325,2,0
61799,44905.17477254555,3,0
61800,40161.94162150685,0,0
61801,45613.66351606972,2,0
61802,55514.067817700256,2,0
61803,55987.16608493473,6,0
61804,58371.49241883018,2,0
61805,45386.507832696036,1,0
61806,60663.40183350624,2,0
61807,51228.8411552666,2,0
61808,28303.521930478484,2,0
61809,35971.46914859554,3,0
61810,39681.60750739431,0,0
61811,64767.135986258276,4,0
61812,20023.442810985936,0,0
61813,58440.53295035145,2,0
61814,31408.9778591094,0,0
61815,49203.67556964439,2,0
61816,42417.06679754304,3,0
61817,42941.0291196667,1,1
61818,30673.81753475486,1,0
61819,44738.54639160768,3,0
61820,53614.96232916397,2,0
61821,66730.83697155547,0,0
61822,40028.62772624076,1,0
61823,38870.10714583648,2,0
61824,38468.72573802678,4,0
61825,46795.35606804179,3,0
61826,24508.34258387029,2,0
61827,23041.08631794967,1,0
61828,6547.343328409617,0,0
61829,22825.7505087949,2,1
61830,33385.066025519816,6,0
61831,28086.784939311867,2,0
61832,58242.717126153235,1,0
61833,38244.66920052729,0,0
61834,20196.92285584583,3,0
61835,17701.30746282116,1,0
61836,66641.58800226882,0,0
61837,63883.02063572875,1,0
61838,48595.5611117508,2,0
61839,45881.35819664392,2,0
61840,27387.965008438478,1,0
61841,46089.76340564308,2,0
61842,57890.04094647106,3,0
61843,27764.301115519935,2,0
61844,48280.334468755405,1,0
61845,46010.14996262579,0,0
61846,55567.290984670086,2,0
61847,49860.33731500425,2,0
61848,34467.92350003979,2,0
61849,43730.330414376505,2,0
61850,65908.55975643662,3,0
61851,39573.170326846586,5,0
61852,38820.46099871738,3,0
61853,45861.123374094066,1,0
61854,51941.71582655714,1,0
61855,62074.666629946005,3,0
61856,40028.4037433951,1,0
61857,55862.398001547605,6,0
61858,47417.53457178057,3,0
61859,58749.11794239295,5,0
61860,38455.08093242615,2,0
61861,55618.66212802559,2,0
61862,47241.25039032727,4,0
61863,22797.453249838527,2,0
61864,48330.256060883825,1,0
61865,64481.93474263657,3,0
61866,41101.62414798435,2,0
61867,46928.39005148038,3,0
61868,51712.61398215717,5,0
61869,27999.668777499304,2,0
61870,28607.28867474873,2,0
61871,59841.493128807415,3,1
61872,55980.15916204391,2,1
61873,36305.88750865814,2,0
61874,42208.298783434366,1,1
61875,16812.479865522004,1,0
61876,36066.061755674375,1,1
61877,16829.79289373389,0,0
61878,31351.06423461191,2,0
61879,14361.03943096723,2,0
61880,43894.616468624095,2,0
61881,57293.45214049718,7,0
61882,20991.202552412353,1,0
61883,65479.445113615206,2,0
61884,45347.3440790033,2,0
61885,59245.3855488341,3,1
61886,36567.59188391434,2,0
61887,39799.156154497236,2,0
61888,41845.27132564336,1,1
61889,44793.74462938995,4,0
61890,55310.13740997966,1,0
61891,43493.69529869777,5,0
61892,52973.31281533422,1,0
61893,59356.42771461868,4,0
61894,27493.406102415694,1,0
61895,31267.851749675312,2,0
61896,38021.603306852405,0,0
61897,62136.25813289336,3,0
61898,19986.10994361492,1,0
61899,45390.74068577088,1,0
61900,35936.24820179394,0,0
61901,33454.22828677835,3,0
61902,38065.507871157206,0,0
61903,53334.39965792571,3,0
61904,24350.43138814922,2,0
61905,32619.665724976072,2,0
61906,50531.47096489485,3,0
61907,48377.65032537153,2,0
61908,41150.590912792046,3,0
61909,70083.0333617372,4,1
61910,42266.715719228545,2,0
61911,73346.7543635539,3,0
61912,43407.91651400989,2,0
61913,52637.12617934018,1,1
61914,63182.38684963279,3,0
61915,27034.93957733151,1,0
61916,52915.8280150812,9,0
61917,58923.99603865344,1,0
61918,28135.69899231058,1,0
61919,19280.101319638692,0,0
61920,53188.95012535449,0,0
61921,42812.18358798236,3,0
61922,9227.568066107557,0,0
61923,34332.43040617356,0,1
61924,31109.284549247408,2,0
61925,43867.857084314644,2,0
61926,14624.26493452549,1,0
61927,43898.66031379493,2,1
61928,31994.524248735586,0,0
61929,22865.479646583863,3,0
61930,55000.63336056116,2,0
61931,42773.622206303546,2,0
61932,32593.77981264251,1,0
61933,53063.97694520726,2,0
61934,49956.33858556673,1,0
61935,42555.66804929902,0,0
61936,42018.45538409798,2,1
61937,57882.08831931474,3,0
61938,28986.758580214773,1,0
61939,45662.679611139036,1,0
61940,36888.51881439636,3,0
61941,47378.901660695294,3,0
61942,36617.46020022028,0,0
61943,28625.809950086306,2,1
61944,28532.08444998475,0,0
61945,15572.670385970505,1,0
61946,38206.948349640516,1,0
61947,34104.27749761582,1,0
61948,69929.90268787027,5,0
61949,56071.57942741984,4,0
61950,58264.539040995514,5,0
61951,53565.71131175057,2,0
61952,0.0,0,0
61953,34191.737013417696,3,0
61954,31872.701096400364,2,0
61955,45180.71805831971,4,0
61956,39262.20269625966,1,0
61957,45086.15969339372,0,0
61958,10704.277232589284,1,0
61959,35024.07921107015,1,0
61960,71515.97060398292,4,0
61961,41173.87962203469,4,0
61962,54270.4809923553,0,0
61963,38950.75661496837,1,0
61964,30378.267455658985,2,0
61965,54691.97565839991,2,0
61966,42932.710331482085,0,0
61967,53691.50862131172,0,0
61968,37253.37522210632,2,0
61969,55718.168914343485,7,0
61970,22263.746309781272,0,0
61971,27824.906944775586,1,0
61972,21281.141436880036,0,0
61973,22282.06188148814,1,0
61974,38797.03435873406,0,1
61975,57612.1037018469,1,0
61976,60838.10168730191,2,0
61977,34158.140969471664,1,0
61978,42964.812664814424,0,0
61979,55442.43575220971,3,0
61980,35876.922064244165,1,0
61981,33684.579340361364,0,0
61982,46080.32278161167,2,0
61983,57543.223534740275,4,0
61984,32697.878959061025,2,0
61985,38397.50596546748,1,0
61986,10152.32828808931,2,0
61987,34982.35799644514,0,0
61988,66001.33916299729,3,0
61989,13078.352700918022,1,0
61990,40963.47249705948,2,0
61991,54318.91374384855,3,0
61992,38582.58690542966,0,0
61993,40289.908382194815,0,0
61994,20437.837797010117,1,0
61995,34720.703632472476,3,0
61996,22135.597901382644,1,1
61997,49702.64766718204,1,0
61998,45814.11574766677,4,0
61999,46085.6088821891,3,0
62000,42226.6293704325,0,0
62001,13565.011910752306,0,0
62002,42086.58808622464,4,0
62003,13436.40261282516,0,0
62004,45243.48586461135,5,0
62005,32717.356443020686,1,0
62006,40832.74748179038,2,1
62007,55629.952548091096,6,0
62008,45861.068921071295,0,0
62009,786.0142583334637,0,0
62010,50248.52149601849,2,0
62011,30923.265005985624,3,0
62012,30949.903727573932,1,0
62013,51249.05292391649,2,0
62014,21472.62570831059,0,0
62015,58730.53217680992,4,0
62016,1452.982894400193,0,0
62017,55282.60360034893,3,0
62018,61420.50509212165,5,0
62019,42075.867250011026,0,0
62020,36749.501495034216,2,0
62021,20228.441218416734,1,0
62022,50618.829321291436,6,0
62023,6756.508822218853,0,0
62024,25522.556558968085,1,0
62025,29827.936686759447,0,0
62026,1140.8470540330381,0,0
62027,47263.873023642765,1,0
62028,47141.162916349414,1,0
62029,35289.45709957849,2,0
62030,35121.455463794446,0,0
62031,54951.445551023084,1,0
62032,59294.28937649577,2,0
62033,43770.57574704872,1,0
62034,29794.946689838413,2,0
62035,52853.71112827894,3,0
62036,32856.66595078211,1,0
62037,39430.76015670128,4,0
62038,43901.39616877015,1,0
62039,2926.8754442937716,0,0
62040,39915.07843499012,2,0
62041,11188.607958297944,0,0
62042,55464.58192011027,4,0
62043,33744.6882605576,1,0
62044,39631.82638912871,2,0
62045,17586.028697187372,0,0
62046,51550.38036372288,2,0
62047,42169.07543500807,1,0
62048,58756.41422108631,2,0
62049,4920.87044852438,3,0
62050,61673.94883660243,2,0
62051,49389.17358394599,3,0
62052,34559.683620661235,3,0
62053,71988.63732822277,3,0
62054,45891.10988254346,3,0
62055,44970.084347003096,1,0
62056,49819.32625382886,1,0
62057,33596.87732676174,0,0
62058,46450.273747229614,2,0
62059,41390.7779670075,4,0
62060,44211.66945325377,3,0
62061,33295.90335366818,0,0
62062,15646.975660291198,0,0
62063,11527.227005162546,0,0
62064,52559.405485960015,0,0
62065,19517.287441753688,0,0
62066,30601.068799863064,3,0
62067,15380.357631415014,0,0
62068,51630.03468172795,1,0
62069,43211.702173331745,4,0
62070,31221.215324287157,0,0
62071,35212.46698171548,3,0
62072,28374.440815337435,1,0
62073,59758.64681047023,2,0
62074,20693.174994840836,2,0
62075,61545.396335943384,3,0
62076,10137.558762592962,1,0
62077,25834.038386030115,2,0
62078,46614.60084788069,1,0
62079,52145.0363503369,5,0
62080,11055.263061347257,0,0
62081,43503.75843221889,1,0
62082,56541.56744764604,4,0
62083,50098.65767690143,0,0
62084,61780.33860716377,4,0
62085,54795.702535494565,2,0
62086,40534.43868969108,1,0
62087,53490.99271336558,2,0
62088,50623.31156579122,2,0
62089,34707.12911980385,3,0
62090,62317.26136780699,3,0
62091,42354.744530527605,1,0
62092,18255.635642992376,0,0
62093,22569.656659762448,2,0
62094,46408.02158118893,2,0
62095,37997.05590054256,2,0
62096,41339.26804560535,2,0
62097,24926.20469152555,2,0
62098,26907.109457022165,2,0
62099,55968.73400207686,4,0
62100,14305.238448447493,0,0
62101,55439.01436594983,3,0
62102,34923.92297677412,2,0
62103,59800.03401046822,5,0
62104,43156.884797660714,0,0
62105,44944.699625864596,1,1
62106,34098.46313014134,3,0
62107,50671.0626833207,2,0
62108,10836.378821016438,1,0
62109,60209.29206189805,2,0
62110,28653.57739308705,0,0
62111,45221.79772720416,0,0
62112,26807.14926456689,0,0
62113,51656.112489745814,5,0
62114,44731.939327338034,2,0
62115,32519.04133615821,1,0
62116,49727.987022819885,4,0
62117,58537.84974626222,4,0
62118,54427.221071938045,1,0
62119,43962.166342792094,1,0
62120,54654.41505136556,3,0
62121,1962.0075635566536,0,0
62122,35536.53289157823,1,0
62123,42457.10734710906,2,0
62124,62388.95129628086,7,0
62125,35194.544304386916,0,0
62126,32316.788318335675,2,0
62127,51827.7726277964,0,0
62128,55538.29689247972,1,0
62129,33273.760507893516,2,0
62130,21757.178013899826,0,0
62131,62036.52699635021,2,0
62132,39747.59512019892,1,0
62133,57271.14669134132,1,0
62134,49833.85797721665,1,0
62135,43652.60100916095,0,0
62136,23196.59604585383,0,0
62137,33971.145177014354,0,0
62138,24573.20109017712,1,0
62139,33870.72252190544,2,0
62140,42263.93516728049,0,0
62141,82208.16684226226,3,0
62142,87761.36360507434,6,0
62143,36207.37465799702,3,0
62144,53581.70378639333,1,0
62145,45104.61024249638,0,0
62146,15378.989392216336,1,1
62147,31577.907509859935,0,0
62148,29788.07391068055,3,0
62149,53862.83411041103,1,0
62150,27451.192536568706,0,0
62151,49340.689031062575,1,0
62152,35989.31561049551,2,0
62153,61462.70273278355,3,0
62154,46716.2723133072,2,0
62155,47800.4839052944,5,0
62156,37143.20016290189,0,0
62157,23302.662402191487,0,0
62158,18848.58581608048,1,0
62159,27215.764726553196,1,0
62160,24938.52829330333,0,0
62161,21324.069118166295,1,0
62162,17231.30936270884,0,0
62163,27418.46787548143,1,0
62164,47623.35780831073,2,0
62165,22240.323512811054,0,0
62166,38002.42419232085,0,0
62167,26360.816930199442,2,0
62168,42561.395548561886,2,0
62169,0.0,0,0
62170,7653.002270705696,1,0
62171,40822.0124586702,3,0
62172,51835.90866866801,1,0
62173,26202.030663603342,1,0
62174,54684.25801924901,2,0
62175,26479.43307321278,0,0
62176,24592.504751992958,2,0
62177,54806.681394718085,2,0
62178,39596.25905743927,2,0
62179,52154.881668984555,3,0
62180,48710.78550097167,4,0
62181,60970.68700424672,3,0
62182,40709.224066011964,2,0
62183,39688.17780364461,1,0
62184,55904.46398580619,2,0
62185,50527.35446033536,1,0
62186,57015.13383378514,0,0
62187,48331.01585272625,3,0
62188,30032.375659792408,0,0
62189,48171.72954543183,4,0
62190,48161.57034289968,1,0
62191,10996.03288937275,0,0
62192,65546.9141958827,2,0
62193,36232.12602351772,1,0
62194,63845.33337405655,4,0
62195,47714.37128334429,1,0
62196,60454.146135410425,3,0
62197,0.0,0,0
62198,31203.472026107203,1,0
62199,35770.931541488266,1,1
62200,42963.877726209255,2,0
62201,44239.901692541884,1,0
62202,48137.73859502438,1,0
62203,8179.921597320485,0,0
62204,47955.31038407387,2,0
62205,46302.50007819315,2,0
62206,33192.09369723384,1,0
62207,50794.69665163413,4,0
62208,49891.850929311164,1,0
62209,21709.26525640588,1,0
62210,30519.5839407429,1,0
62211,55952.844939656534,4,0
62212,30171.767825527077,4,0
62213,17474.886616005962,0,0
62214,17925.33431203632,2,0
62215,26547.001487226826,1,0
62216,44316.85547325299,2,0
62217,34940.0449426014,4,0
62218,49044.22207429625,4,0
62219,52615.984729249976,1,0
62220,35815.543365256824,0,0
62221,46213.8432235587,1,0
62222,48934.64613628322,1,1
62223,38283.189958834264,1,0
62224,42279.655861718566,1,1
62225,39942.06125695697,1,0
62226,77719.94697005165,1,0
62227,25907.906751844752,0,0
62228,39471.010421007915,2,0
62229,34860.7720998732,2,0
62230,41336.75633993845,1,0
62231,36613.13278224046,1,0
62232,37597.00819524649,1,0
62233,54299.797660886536,4,0
62234,0.0,0,0
62235,33436.844571159876,6,1
62236,52690.80744092854,2,0
62237,48650.4865412565,1,0
62238,44136.331974624234,2,0
62239,29254.42486260494,0,0
62240,46967.705882260045,3,0
62241,4244.2155287612695,0,0
62242,59159.92615426639,8,1
62243,26504.601780729285,1,0
62244,66522.37879618537,3,0
62245,47936.48861178564,0,0
62246,41345.22377130449,1,0
62247,34276.375317819664,2,0
62248,38444.27388016557,1,0
62249,27974.06771726578,0,0
62250,39750.410407291085,2,0
62251,50608.75440812928,0,0
62252,17221.08403364877,1,0
62253,28860.152964184566,4,0
62254,26112.52941256421,1,0
62255,30311.984687654665,3,0
62256,49328.842856560645,2,0
62257,24823.879347257014,2,0
62258,48250.23522267946,2,0
62259,50046.28078570006,2,0
62260,37620.864205683545,2,0
62261,24459.149398645783,0,0
62262,48974.87572714125,3,0
62263,48691.21958795535,2,0
62264,46589.86915546952,1,0
62265,52569.988124684496,3,0
62266,19329.53176571495,1,0
62267,55618.166092459855,2,0
62268,26596.244855453857,0,0
62269,59263.64404256659,3,0
62270,36197.04936797695,2,0
62271,46200.710008731476,4,0
62272,46298.9553517131,2,0
62273,56109.333066891464,3,0
62274,22128.786649887435,3,0
62275,40322.78981433058,1,0
62276,55056.06166317336,3,0
62277,41473.87419614759,2,0
62278,31451.416373064993,1,0
62279,65733.34417297445,1,0
62280,58181.189800955486,2,0
62281,39484.02177200408,3,0
62282,36761.909853386205,3,0
62283,25220.543733872342,2,0
62284,48891.887460127604,4,0
62285,46074.78825273859,2,1
62286,48491.70765686059,2,0
62287,57978.435980512964,3,0
62288,24244.74723023212,1,0
62289,35018.744422918826,1,0
62290,29095.83036895789,5,0
62291,60416.16195147584,2,0
62292,53963.91563524958,3,0
62293,36810.6432539005,4,0
62294,12800.855505176303,0,0
62295,51812.25548200886,2,0
62296,40385.60222932012,2,0
62297,12747.485967062454,0,1
62298,31111.549143432596,4,1
62299,43173.51830767351,2,0
62300,23449.48621234543,0,0
62301,52517.63927406476,5,0
62302,60168.34966591899,4,0
62303,32213.499380944195,0,0
62304,36306.480347753604,2,0
62305,56344.816736495275,3,0
62306,59788.78547259562,7,0
62307,37014.82883062256,5,0
62308,54722.73916691364,3,0
62309,33988.27143016426,0,0
62310,27870.75906275217,1,0
62311,27481.49331656164,0,0
62312,20170.45844006893,0,0
62313,48950.57613892968,2,0
62314,39226.53386560541,2,0
62315,35007.66391543595,1,0
62316,37641.963685407245,1,0
62317,34272.40827561556,1,0
62318,47441.88598848927,5,1
62319,36057.58111195365,1,0
62320,28834.656966477804,3,0
62321,44102.83189444542,3,0
62322,37082.989573692495,5,0
62323,47265.14076124119,1,1
62324,49221.2397795454,3,1
62325,34039.65777889476,3,0
62326,39171.467749688556,1,0
62327,44175.3825754272,5,0
62328,63609.51305036925,2,0
62329,46030.69718368209,2,0
62330,47316.1732570887,1,0
62331,41951.89995323479,0,0
62332,37659.27788802617,2,0
62333,35412.76690637401,1,0
62334,8070.172883077026,0,0
62335,29957.60714903427,1,0
62336,70001.79699232659,4,0
62337,62934.52381267344,7,0
62338,18571.440320547863,2,0
62339,62440.74049510385,1,0
62340,33375.84881893965,1,0
62341,41479.30049603823,3,0
62342,36480.927770317736,0,1
62343,15845.542440081135,0,0
62344,29713.853776481137,1,0
62345,50140.11723940513,3,0
62346,42596.2680032083,3,0
62347,37375.76732693643,1,0
62348,44851.57019312425,2,0
62349,41613.87935627151,2,0
62350,42339.41793023317,2,0
62351,28698.694261197626,0,0
62352,50625.12791780413,3,0
62353,25434.433323491845,1,0
62354,59398.50852903136,2,0
62355,48201.80751642051,2,0
62356,36651.813472696376,2,0
62357,16812.913688496497,0,0
62358,57333.307761330856,4,0
62359,8835.272858517666,0,0
62360,46173.15222887273,1,0
62361,49995.782854060395,4,0
62362,21058.624186459263,1,0
62363,65064.91213850005,1,0
62364,46830.98968215688,4,0
62365,71552.87582928393,2,0
62366,40047.42050614019,2,0
62367,49219.43984228275,7,0
62368,14606.90458680132,3,0
62369,65904.57364704352,2,0
62370,25200.900726076816,3,0
62371,47707.90815865421,2,0
62372,57509.31321481273,4,0
62373,16982.071614259472,2,0
62374,39481.626709166725,2,0
62375,64427.32339629458,5,0
62376,40960.95664283884,3,0
62377,42711.78424075704,3,1
62378,61599.590014736634,3,0
62379,28296.301967315427,5,0
62380,33754.09060885618,1,0
62381,44404.79074156952,3,0
62382,49838.603510537614,5,0
62383,48506.14993889211,2,0
62384,40852.28653257986,2,0
62385,33487.27156835936,5,0
62386,17565.6007957416,0,0
62387,33363.88707400714,2,1
62388,14143.489529383532,1,0
62389,80327.7927032333,2,0
62390,51360.066417607326,2,0
62391,33168.88576633688,1,0
62392,49626.41563532879,2,0
62393,56222.45124813859,3,0
62394,56732.67448919179,7,0
62395,41722.8641252461,0,0
62396,44897.87253276142,1,1
62397,54415.84892253899,1,0
62398,47222.950889813765,3,0
62399,35880.9146911697,2,0
62400,51119.017231723934,1,0
62401,38550.15574318101,3,0
62402,24528.50234829235,3,0
62403,40237.62308816881,2,0
62404,48651.01124311513,3,0
62405,13164.974913814447,1,1
62406,26195.17522358039,2,0
62407,14505.928501792554,3,0
62408,23433.78855205271,2,0
62409,37668.36695576272,4,0
62410,32585.368676745362,1,0
62411,27540.869166091976,1,0
62412,43600.80675290038,4,0
62413,17377.89798325523,0,0
62414,67539.8993854008,5,0
62415,43673.49331438072,2,0
62416,25463.30908178263,0,0
62417,62149.56675630777,5,0
62418,53567.23479970703,2,0
62419,40826.57665489696,2,0
62420,64524.93115634097,4,0
62421,42879.579533999706,1,0
62422,54135.991732292794,6,0
62423,47632.419835420835,2,0
62424,46673.91661251757,3,0
62425,60848.64592362169,0,0
62426,36075.68028620963,1,0
62427,36401.43140457562,2,0
62428,48107.37493895399,0,0
62429,53591.87669377446,3,0
62430,51868.93082879036,1,0
62431,53287.8765373216,3,0
62432,61489.147755727776,4,0
62433,39447.507905519524,1,0
62434,16119.975495531482,1,0
62435,47676.31934286794,4,0
62436,46130.95415522526,5,0
62437,33899.279178964294,1,0
62438,62511.51414568127,5,0
62439,30886.738545774893,1,0
62440,63457.086707195806,3,0
62441,23673.97968144891,3,0
62442,47484.261477217784,2,0
62443,48298.74486236266,1,0
62444,50088.98950941036,1,0
62445,27697.09803624131,1,0
62446,41178.09182928808,2,0
62447,21634.407930990266,0,0
62448,47050.913371708295,1,0
62449,23068.078882543712,0,0
62450,27682.35590008348,1,0
62451,60537.62636242229,1,0
62452,30942.864652573106,2,0
62453,22579.656899480928,3,0
62454,27419.050430758223,0,0
62455,41293.93003769396,3,0
62456,41245.92209356839,0,0
62457,48440.19142265944,2,0
62458,34422.39196436669,1,0
62459,30401.06272472673,1,0
62460,25404.88226707033,0,0
62461,30820.786451228,2,0
62462,41210.77958536787,0,0
62463,62826.1758939412,5,0
62464,20273.09253389085,0,0
62465,49327.55982242902,2,0
62466,46234.848360389784,2,0
62467,46180.27410745363,2,0
62468,52078.13526341563,3,0
62469,26897.979330275324,0,0
62470,45861.72821248061,6,0
62471,67057.27445258951,1,0
62472,40002.76277321566,2,0
62473,23921.016908511818,0,0
62474,34119.26281808727,2,0
62475,55929.459061854024,2,0
62476,51642.89604225001,1,0
62477,39240.84073168223,2,0
62478,5781.850393876037,0,0
62479,62132.82385710334,1,0
62480,33462.73564638561,2,0
62481,12044.641163535689,3,0
62482,33083.399611250316,1,0
62483,62392.23328924365,4,0
62484,48075.66428307603,2,0
62485,31967.498762413245,1,1
62486,47649.01962197955,3,0
62487,51521.67724985713,3,0
62488,35569.94605790902,2,0
62489,46649.284957992975,1,1
62490,33331.441384678736,2,0
62491,30355.554921300172,1,0
62492,48715.84783153802,2,0
62493,36451.97910561031,1,1
62494,52650.96131802656,3,0
62495,42440.53007946287,0,0
62496,35676.57494284081,2,0
62497,32079.769950861708,4,0
62498,8269.19625194581,0,0
62499,23611.658845407277,2,0
62500,49866.644819706766,3,0
62501,32715.965153855734,1,0
62502,33144.41916181592,2,0
62503,29210.74446308061,3,0
62504,64247.095038279345,1,0
62505,57375.128269548324,3,0
62506,17029.54440609037,1,0
62507,32948.172999448194,3,1
62508,13259.13008623169,1,0
62509,35843.44309023311,2,0
62510,43650.36134277265,3,0
62511,77396.25191758768,6,0
62512,30026.153092150234,1,0
62513,52813.16705454651,3,1
62514,30817.44829409975,2,0
62515,33375.698441104745,0,0
62516,39033.4559880928,1,1
62517,46439.27802323338,5,0
62518,21994.098618586722,0,0
62519,45060.59563902008,1,0
62520,45475.138744389325,2,0
62521,30823.38131785703,0,0
62522,49591.8844163786,2,0
62523,45502.15431132926,2,0
62524,41233.876842914484,2,0
62525,32244.318660749253,1,0
62526,28657.83969330784,1,0
62527,45443.971925952945,3,0
62528,44790.67285680566,1,0
62529,0.0,0,0
62530,61141.18082517512,6,0
62531,44511.944221262915,1,0
62532,62744.57325010126,3,0
62533,38726.502479538336,1,0
62534,38211.89680610643,3,0
62535,48568.90875434123,4,0
62536,44280.75966065837,3,0
62537,34722.9405120626,3,0
62538,55902.41845726635,1,0
62539,51646.0593025161,3,0
62540,57538.622572271575,1,0
62541,52557.27781169801,2,0
62542,51420.75731539989,3,0
62543,65199.01028694644,1,0
62544,23873.778839337014,2,0
62545,26372.890660896053,0,0
62546,48905.24095476646,1,0
62547,30518.65447300041,1,0
62548,47986.14700149227,3,0
62549,62501.46165058372,2,0
62550,35745.10973816855,4,0
62551,37853.95737124393,1,0
62552,23139.594087539626,2,0
62553,54355.46108171543,4,0
62554,35609.59367756385,2,0
62555,37874.2778109226,1,0
62556,40270.804572251436,3,0
62557,1982.6597542614836,0,1
62558,30166.894374257434,2,0
62559,12328.598293477502,0,0
62560,39000.70285579296,3,0
62561,42121.903293739066,3,0
62562,42685.3850146528,2,0
62563,27283.331175201154,0,0
62564,51516.43186031116,2,0
62565,44690.07096200014,1,0
62566,51402.57350350919,3,0
62567,38776.897383859876,1,0
62568,50989.88368866207,2,0
62569,46264.96633730107,2,0
62570,52194.78568484451,2,1
62571,50512.702466208706,5,0
62572,49602.323000903176,2,1
62573,50661.984384087504,3,0
62574,48813.470821715404,2,1
62575,33018.02174829819,2,0
62576,42478.733030389114,1,0
62577,57025.65650995086,3,0
62578,54900.105475980905,3,0
62579,9008.842397424196,0,0
62580,49720.15787384106,5,0
62581,74838.1148997145,3,0
62582,33184.21665533705,5,0
62583,20769.075562976315,1,0
62584,15595.434854973919,1,1
62585,41107.865000876285,3,0
62586,28902.17792991666,2,0
62587,27288.954148683268,1,0
62588,36056.43743097541,3,0
62589,69890.38552740644,6,0
62590,51053.699414141374,2,0
62591,34774.07816311608,2,0
62592,37988.84817834532,2,0
62593,11471.959810182256,2,0
62594,21473.175563158125,0,0
62595,42279.03004165954,1,0
62596,40889.45607030432,3,0
62597,0.0,0,0
62598,52231.427203167215,4,0
62599,61163.38951099088,3,0
62600,46644.772518877246,4,0
62601,41222.217842050246,1,0
62602,18268.423235503877,0,0
62603,29181.52057505529,1,0
62604,21381.99882906084,0,0
62605,22443.836097537664,0,0
62606,61177.087844306676,0,0
62607,62687.82625216051,1,0
62608,49914.408836297436,1,0
62609,43912.432743774974,0,0
62610,43406.64551359182,0,0
62611,44270.1481905781,3,0
62612,29743.149575450392,3,0
62613,47882.673231862595,3,0
62614,9584.380193707559,1,0
62615,45006.69884865343,3,0
62616,10467.582224462662,0,0
62617,55417.293567951085,2,0
62618,35750.623906729474,2,0
62619,38329.351221222634,0,0
62620,56290.48874591847,2,0
62621,65653.25562060946,1,0
62622,44076.85442539857,2,0
62623,39989.17564466855,4,0
62624,30590.865469662436,1,0
62625,39203.545911767214,0,0
62626,24966.609411369755,1,0
62627,28886.915740332402,1,0
62628,68013.68874808954,5,1
62629,14706.518263444184,1,0
62630,26076.259819895844,1,0
62631,59289.926323062304,3,0
62632,62905.575243510975,3,0
62633,29728.987470125874,0,0
62634,37658.91704237826,0,0
62635,54840.9885567249,5,0
62636,18438.26067688119,1,0
62637,51801.98572780119,0,0
62638,63465.738510287956,4,0
62639,48707.00689602155,1,0
62640,60876.13387131077,2,0
62641,22364.814057301082,0,0
62642,59636.36766977708,2,0
62643,26180.783412902038,1,0
62644,45504.15557611141,3,0
62645,4714.579541420655,0,0
62646,36724.86221466426,1,0
62647,60689.21785877815,4,0
62648,40742.98239205361,5,0
62649,38981.37651116247,2,0
62650,54235.04360045307,2,0
62651,10197.444376616044,0,0
62652,16100.426015127314,2,0
62653,54112.362618644314,8,0
62654,23532.436002023496,1,0
62655,42293.00512600279,3,0
62656,20688.84938630827,0,0
62657,29253.106118642645,1,0
62658,57421.27732475455,2,0
62659,36551.878491606905,2,1
62660,29085.19433327391,0,0
62661,37382.691011292736,3,0
62662,31052.826890893633,0,0
62663,28810.82190759782,3,0
62664,37221.767990421664,3,0
62665,59326.302671080965,3,0
62666,57126.32067695264,3,0
62667,48076.930399973964,4,0
62668,37220.51993266987,3,0
62669,42842.95837434631,0,0
62670,47634.70425682372,2,0
62671,25748.034759008886,2,0
62672,43608.687582963175,3,0
62673,34681.66096993662,3,0
62674,72585.6697093216,1,0
62675,35932.792587027965,1,0
62676,27251.007747144773,1,0
62677,59635.94041675731,1,0
62678,47705.78887639433,2,0
62679,58153.18279582517,1,0
62680,65756.96260297397,2,0
62681,49296.07050361542,2,0
62682,18423.919992431634,1,0
62683,48567.55581716811,4,0
62684,0.0,0,0
62685,38705.083845455265,2,0
62686,36325.985227116646,1,0
62687,31987.510505628667,0,0
62688,39086.8530224547,0,0
62689,39519.04442539495,3,0
62690,56934.49367833008,5,0
62691,12669.701289699136,0,0
62692,43186.020929022176,4,0
62693,32022.113812799387,0,0
62694,57565.0614324216,3,0
62695,62562.3371756063,2,0
62696,57350.626118560904,2,0
